casenum,year,citevol,beginpage,endopin,endpage,decisiondate,docketnum,multdoc,source,origin,method,treatment,initiator,intervenor,applfrom,classaction,crossapp,amicus,circuit,opinionstatus,state,district,districtjudgeid,adminreview,priorpub,sanctions,numappel,appnatpr,appbus,appnonp,appfed,appsubst,alst_code,appstate,astate_code,appfiduc,afirms,aatty,aattyfirstname,aattylastname,afirmname,aamicusbriefs,agroups,afirstlistedamicusgroup,genappel1,appel1,bank_ap1,genappel2,appel2,bank_ap2,realapplnts,acounsel1,numresp,r_natpr,r_bus,r_nonp,r_fed,r_appsubst,rlst_code,r_state,statecode,rfiduc,rfirms,ratty,rattyfirstname,rattylastname,rfirmname,ramicusbrfs,rgroups,rnameoffirstlistedamicusgroup,genresp1,respond1,bank_r1,genresp2,respond2,bank_r2,realrespondants,rcounselcode,isstyp,genissue,casetype1,direct1,casetype2,direct2,majvotes,dissent,concur,dmbasis,cmbasis,cmbasis2,dpbasis,cpbasis,cpbasis2,habes,decon,constit,fedlaw,fedlaw2,procedure,keynotes,constnote1,constnote2,uscnote1,uscsec1,uscnote2,uscsec2,civproc1,civproc2,crmproc1,crmproc2,threshgen,turnthresh,juris,stateclaim,standing,mootness,exhaust,timely,immunity,frivol,polquest,otherres,late,frivapp,otherapp,typeissue,prejud,insane,improper,justyinst,othjury,deathpen,sentence,indict,confess,search,othadmis,plea,inadqecounsel,rtcouns,suffic,indigent,entrap,procdis,othercrim,dueproc,execord,stpolicy,weightev,pretrial,trialpro,posttrial,attyfee,judgdisc,altdisp,injunct,summary,fedvst,foreign,intlaw,stvst,discover,othercivil,subevid,denovo,capricious,erroneous,abusediscr,judreview,genstd,notice,alj,agencyacq,freeinfo,comment,record,diverse,whichlaw,j1,j2,j2vote1,j2vote2,j2maj1,j2maj2,j3,j3vote1,j3vote2,j3maj1,j3maj2,j4,j4vote1,j4vote2,j4maj1,j4maj2,j5,j5vote1,j5vote2,j5maj1,j5maj2,j6,j6vote1,j6vote2,j6maj1,j6maj2,j7,j7vote1,j7vote2,j7maj1,j7maj2,j8,j8vote1,j8vote2,j8maj1,j8maj2,j9,j9vote1,j9vote2,j9maj1,j9maj2,j10,j10vote1,j10vote2,j10maj1,j10maj2,j11,j11vote1,j11vote2,j11maj1,j11maj2,j13,j13vote1,j13vote2,j13maj1,j13maj2,j14,j14vote1,j14vote2,j14maj1,j14maj2,j15,j15vote1,j15vote2,j15maj1
21215,2000,220,683,702,702,08/15/00,98-60495,3,6,6,1,6,8,0,12,0,0,0,5,1,55,8,,14,,0,6,0,5,1,0,0,0,0,0,0,2,9,Douglas H,Green,Piper Marbury Rudniuck Wolfe,0,0,0,1,12801,2,2,22002,2,0,4,1,0,0,0,1,0,0,0,0,0,1,2,Sylvia A,Quast,US Department of Justice,0,0,,3,34008,2,,,,0,5,0,7,753,2,,,3,0,0,,,,,,,0,0,0,1,0,0,18,3,,15,2605,5,533,,,,,3,1,0,0,9,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,513,924,2,,1,,550,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21216,2000,234,890,899,899,12/04/00,00-10512,1,1,1,1,8,2,0,6,0,0,0,5,1,43,6,10567,15,871 SW 2d 701,0,1,1,0,0,0,0,0,0,0,0,1,1,Randy,Schaffer,Schaffer Healey,0,0,0,7,71000,2,,,,0,4,1,0,0,0,0,0,0,1,43,0,99,1,Kristen A,Bates,,0,0,,5,56003,2,,,,0,8,0,1,121,1,,,3,0,0,,,,,,,1,0,1,1,0,1,7,114,,28,2253,28,2254,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,525,1,,1,,567,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21217,2000,208,536,537,537,04/18/00,98-50920,1,1,1,1,3,2,0,6,0,0,0,5,2,43,2,20581,15,,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,7,71000,2,,,,0,1,1,0,0,0,1,0,0,0,0,0,1,2,Ellen A,Lockwood,US Attorney,0,0,,3,39000,2,,,,0,5,0,1,110,3,,,3,0,0,,,,,,,0,0,0,2,0,0,1,,,28,2255,,,,,,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,533,3,,1,,566,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21218,2000,227,302,308,308,11/27/00,00-60084,1,4,4,1,1,2,0,1,0,0,0,5,2,24,5,99999,15,234,,1,1,0,0,0,0,0,0,0,0,1,1,Robert C,Robb,Robb Law Offices,0,0,0,7,73000,1,,,,0,4,1,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,,8,81002,2,,,,0,1,0,7,741,1,,,3,0,0,,,,,,,0,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,565,1,,1,,563,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21219,2000,227,308,316,316,11/27/00,99-40533,1,1,1,1,3,2,0,10,1,0,1,5,1,43,1,30556,15,,0,99,4,0,0,0,0,0,0,0,0,4,6,Jon B,Baldwin,Baldwin Baldwin,0,0,0,7,72000,2,7,72000,2,0,4,2,0,2,0,0,0,0,0,0,0,3,3,Victor E,Schwartz,Crowell Moring,0,0,,1,13409,2,1,13610,2,0,4,0,7,735,1,,,3,0,0,,,,,,,0,0,0,2,0,0,10,,,,,,,23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,561,1,,1,,562,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21220,2000,207,732,737,737,03/21/00,98-11115,1,1,1,1,3,2,0,3,0,0,0,5,1,43,6,99999,15,,0,3,0,0,0,0,3,43,0,0,0,99,2,Mark E,Goldstucker,,0,0,0,4,47002,2,4,43001,2,0,8,1,1,0,0,0,0,0,0,0,0,99,2,Charles T,Wright,,0,0,,7,73000,2,,,,0,99,0,2,208,1,,,3,0,0,,,,,,,0,0,0,0,0,2,7,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,564,1,,1,,570,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21221,2000,233,884,886,886,12/05/00,99-31282,1,1,1,1,1,2,0,6,0,0,0,5,1,18,2,30549,15,,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,7,71800,2,,,,0,1,1,0,0,0,1,0,0,0,0,0,1,1,Cristina,Walker,US Attorney,0,0,,3,39000,2,,,,0,5,0,1,110,1,,,3,0,0,,,,,,,0,0,0,1,0,1,4,,,21,848,21,2255,,,,,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,518,1,,1,,570,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21222,2000,211,233,239,239,04/27/00,98-50554,1,1,1,1,6,2,0,1,0,0,0,5,1,43,2,30577,15,,0,3,3,0,0,0,0,0,0,0,0,2,5,Resse L,Harrison Jr,Oppenheimer Blend Marrison Tate,0,0,0,7,71000,2,7,71005,2,0,4,1,0,0,0,1,0,0,0,0,0,1,2,Angela S,Raba,US Attorney,0,0,,3,39000,2,,,,0,5,0,1,112,1,,,3,0,0,,,,,,,0,0,0,0,0,1,13,,,18,371,26,6211,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,518,1,,1,,566,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21223,2000,205,840,844,844,03/03/00,98-60769,5,1,1,1,1,2,0,4,0,0,0,5,2,24,5,20515,15,,0,5,5,0,0,0,0,0,0,0,0,99,3,Dan W,Duggan Jr,,0,0,0,7,72000,2,7,72000,0,0,4,1,0,0,0,1,0,0,0,0,0,1,2,Robert G,Anderson,US Attorney,0,0,,3,39000,2,,,,0,5,0,1,114,1,,,3,0,0,,,,,,,0,0,0,1,0,1,4,,,18,1955,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,561,1,,1,,562,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21224,2000,210,558,561,561,05/04/00,99-50271,1,1,1,1,1,2,0,5,0,0,0,5,1,43,2,30578,15,40 F Supp 2d 398,0,1,1,0,0,0,0,0,0,0,0,1,1,Victor L,Salas,Salas Salas,0,0,0,7,71720,2,,,,0,4,4,0,0,0,4,0,0,0,0,0,1,2,Michelle E q,Gorden,US Department of Justice,0,0,,3,31010,2,3,35005,2,0,5,0,2,241,1,,,3,0,0,,,,,,,2,0,0,1,0,1,4,,,8,1227,8,1252,,,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,518,525,1,,1,,566,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21225,2000,203,875,881,883,02/14/00,98-6013,1,1,1,1,6,2,0,4,0,0,1,5,1,24,5,20515,15,,0,2,0,0,0,0,2,24,0,0,0,2,2,Tommie S,Cardin,Butler Snow Omara Stevens Cannada,0,0,0,4,43001,2,4,43001,2,0,4,1,1,0,0,0,0,0,0,0,0,1,2,Jeanine M,Carafello,Hall Smith Miller Carafello,0,0,,7,71000,2,,,,0,4,0,2,201,2,,,2,1,0,1,1,,0,0,,0,0,9,0,0,9,15,114,106,,,,,,,,,2,2,2,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,568,565,1,,2,,563,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21226,2000,234,287,292,292,12/11/00,99-30197,1,1,1,1,3,2,0,3,0,0,0,5,2,18,1,30544,15,,0,3,1,2,0,0,0,0,0,0,0,2,3,Thomas M,Discon,Discon Law Firm,0,0,0,7,71000,2,1,13502,2,0,4,1,0,1,0,0,0,0,0,0,0,1,2,John A,Scialdone,Terriberry Carroll Yancey,0,0,,1,14502,2,,,,0,4,0,7,723,3,,,3,0,0,,,,,,,0,0,0,2,0,0,8,,,46,688,46,183,,,,,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,532,3,,1,,525,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21227,2000,202,820,821,821,02/14/00,99-40582,1,1,1,1,1,1,0,5,1,0,0,5,2,43,1,10536,15,46 F Supp 2d 641,0,1,1,0,0,0,0,0,0,0,0,1,1,Herbert T,Schwartz,Williams Bailey Law Firm,0,0,0,7,71000,2,,,,0,4,1,0,0,0,1,0,0,0,0,0,1,1,Andrea L,Parker,US Postal Service,0,0,,3,31012,2,,,,0,5,0,7,724,1,,,3,0,0,,,,,,,0,0,1,0,0,0,2,3,,,,,,,,,,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,563,1,,1,,567,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21228,2000,215,541,543,543,07/07/00,99-50092,2,5,5,1,1,2,0,1,0,0,0,5,1,43,2,99999,15,,0,99,0,0,0,0,2,43,0,0,0,1,1,Jesse L,Whittenton,Walker Bright Whittenton,0,0,0,4,47001,2,4,43001,2,0,4,1,1,0,0,0,0,0,0,0,0,99,1,Bobby R,Taylor,,0,0,,7,71000,2,,,,0,4,0,2,209,3,,,3,0,0,,,,,,,0,0,0,1,0,0,3,,,18,3601,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,550,3,,1,,565,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21229,2000,231,183,193,193,10/24/00,98-31382,2,1,1,1,6,2,1,3,0,1,0,5,1,18,2,30548,15,,0,1,0,1,0,0,0,0,0,0,0,1,3,Susan S,Robinson,Laborde Nuner,0,0,0,1,13502,2,,,,0,4,2,0,2,0,0,0,0,0,0,0,3,5,William J,Larzelere Jr,Larzelere Picou Wells,0,0,,1,14607,2,,,,0,4,0,7,763,2,,,3,0,0,,,,,,,0,0,0,0,0,2,12,,,46,31342,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,565,2,,1,,567,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21230,2000,219,437,442,442,07/17/00,99-40070,1,1,1,1,1,2,0,4,0,0,0,5,1,43,5,99999,15,,0,1,1,0,0,0,0,0,0,0,0,1,3,Roland E,Dahlin,Federal Public Defender,0,0,0,7,71720,2,,,,0,3,1,0,0,0,1,0,0,0,0,0,1,1,James L,Turner,US Attorney,0,0,,3,39000,2,,,,0,5,0,1,117,1,,,3,0,0,,,,,,,0,0,0,1,0,1,8,,,18,3553,18,3584,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,518,1,,1,,532,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21231,2000,228,674,687,689,10/05/00,98-4096,1,1,1,1,1,1,0,5,0,0,0,6,1,35,5,20677,15,,0,1,1,0,0,0,0,0,0,0,0,0,1,William R.,Gallagher,,0,0,0,7,71000,2,,,,0,4,1,0,0,0,0,0,0,1,35,0,1,2,Stuart W.,Harris,Ohio Attorney General,0,0,,5,56003,2,,,,0,6,0,1,122,1,,,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,21,106,,28,2254,,,,,,,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,646,1,,1,,650,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21232,2000,209,611,613,613,04/07/00,98-3954,1,4,4,10,1,2,0,10,0,0,0,6,1,55,0,,14,222 B.R. 552,0,1,1,0,0,0,0,0,0,0,0,0,1,Andrew W.,Miller,,0,0,0,7,73000,1,,,,0,4,1,0,0,0,0,0,0,0,0,1,1,1,Thomas,Hazlett,Harper & Hazlett,0,0,,8,81002,2,,,,0,4,0,7,741,1,,,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,,,11,541,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,647,652,1,,1,,20661,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21233,2000,201,774,780,784,01/20/00,98-1805,1,1,1,1,8,1,0,1,0,0,0,6,1,22,1,10619,15,225 B.R. 336,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,7,71005,2,,,,0,1,3,2,1,0,0,0,0,0,0,0,0,2,John D.,Hertzberg,,0,0,,7,72000,1,1,14409,1,0,4,0,7,742,3,,,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,,,28,1291,,,,,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,652,3,,1,,649,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21234,2000,227,627,642,642,09/18/00,98-1400,2,5,5,1,3,2,0,1,0,1,0,6,1,35,6,99999,15,,0,2,0,0,0,0,2,35,0,0,0,1,3,Bruce B.,Elfvin,Elfvin and Besser,0,0,0,4,47002,2,4,46001,2,0,4,1,1,0,0,0,0,0,0,0,0,1,2,Richard C.,Haber,Reminger & Reminger,0,0,,7,71000,2,,,,0,4,0,2,281,1,239,1,3,0,0,0,0,0,0,0,0,0,1,2,2,0,0,14,111,114,42,12101,42,12132,,,,,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,603,1,1,1,1,20655,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21235,2000,205,297,303,303,02/18/00,98-4260,1,1,1,1,2,1,0,3,0,0,0,6,1,35,6,20669,15,,0,2,1,1,0,0,0,0,0,0,0,1,3,William H.,Bartle,Murry & Murry,0,0,0,7,71003,2,1,11901,2,0,4,1,0,1,0,0,0,0,0,0,0,1,3,Carl J.,Schmidt,Wood & Lamping,0,0,,1,13702,2,,,,0,4,0,7,733,3,612,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,,,29,1002,29,1001,,,,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,648,3,0,1,1,10653,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21236,2000,202,897,901,901,02/07/00,99-1068,1,1,1,1,1,2,0,3,0,0,0,6,1,22,2,20696,15,,0,1,0,1,0,0,0,0,0,0,0,2,2,Daniel S.,Saylor,"Garan, Lucow, Miller, Seward",0,0,0,1,13702,2,,,,0,4,1,0,1,0,0,0,0,0,0,0,1,1,James P.,Murphy,"Berry, Moorman, King",0,0,,1,14702,2,,,,0,4,0,7,733,0,612,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,,,29,1001,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20671,625,0,0,1,1,648,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21237,2000,213,927,933,933,05/26/00,99-3532,1,1,1,1,1,1,0,3,0,0,0,6,1,35,5,20693,15,,0,2,2,0,0,0,0,0,0,0,0,99,2,Nathan A.,Durst,,0,0,0,7,71004,2,7,73004,2,0,4,1,0,0,0,1,0,0,0,0,0,2,3,Paula K.,Speck,U.S. Dept. of Justice,0,0,,3,39001,2,,,,0,5,0,7,702,3,,,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,,26,61,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,620,646,3,,1,,647,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21238,2000,226,467,480,483,09/01/00,99-1353,1,1,1,1,1,2,1,10,0,0,0,6,1,22,2,20664,15,,0,4,1,0,3,0,0,0,0,0,0,3,3,William L.,Underwood,Faegre & Benson,0,0,0,7,72000,2,2,22002,2,0,8,2,2,0,0,0,0,0,0,0,0,1,1,William P.,Pendley,Mtn States Legal Fdn,0,0,,7,74000,2,7,70000,2,0,7,0,7,753,1,,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8,,,,,,,24,,,,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20672,647,1,,1,,649,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21239,2000,223,343,354,354,08/31/00,99-3952,1,1,1,1,1,1,0,5,0,0,0,6,1,35,6,10625,15,,0,1,0,0,0,0,0,0,0,0,1,2,1,Peter O.,Janos,Perantinides & Nolan,0,0,0,8,81004,2,,,,0,4,2,0,2,0,0,0,0,0,0,0,4,9,Jeffrey J.,Jones,"Jones, Day, Reavis & Pogue",0,0,,1,13408,2,1,13408,2,0,4,0,7,722,1,727,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,,,15,1334,28,1332,12,9,,,3,1,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,619,1,1,1,1,629,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21240,2000,227,619,627,627,09/18/00,99-5959,1,1,1,1,1,1,0,3,0,0,0,6,1,17,1,20632,15,,0,1,1,0,0,0,0,0,0,0,0,3,5,Jack A.,Wheat,Stites & Harbison,0,0,0,7,71005,2,,,,0,4,2,0,2,0,0,0,0,0,0,0,1,3,Richard E.,Vimont,Vimont & Wills,0,0,,1,13903,2,1,13409,2,0,4,0,7,712,1,713,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,,,17,301,15,1125,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,634,1,1,1,1,646,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21241,2000,210,653,660,660,04/24/00,99-1163,1,1,1,1,1,1,0,3,0,0,0,6,1,22,1,20657,15,972 F.Supp. 400,0,2,1,1,0,0,0,0,0,0,0,1,1,Alan D.,Penskar,"Smith, Harris, Goyette, Winterfield",0,0,0,1,11604,2,7,71005,2,0,4,1,0,1,0,0,0,0,0,0,0,2,2,Irwin,Alterman,"Kemp, Klein, Umphrey",0,0,,1,13604,2,,,,0,4,0,7,736,1,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,,,15,78,,,,,,,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,649,1,,1,,639,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21242,2000,210,612,624,627,04/24/00,99-5153,1,1,1,1,1,1,0,3,1,0,0,6,1,17,2,20609,15,0,0,99,7,0,0,0,0,0,0,0,0,4,6,Arthur R.,Miller,Harvard Law School,0,0,0,7,71000,2,7,74000,2,0,8,7,6,1,0,0,0,0,0,0,0,2,5,Gregory P.,Joseph,"Fried, Frank, Harris, Shriver & Jacobson",0,0,,1,14901,2,7,71000,2,0,4,0,7,747,1,,,2,1,0,1,0,0,0,0,0,0,0,0,1,0,2,19,,,,,,,12,,,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,629,3,,2,,646,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
